Date,Close
1993-11-01,106.89576695493939
1993-11-02,106.82749203459348
1993-11-03,105.46199362767494
1993-11-04,104.32407828857615
1993-11-05,104.82476103777962
1993-11-08,104.96131087847147
1993-11-09,105.05234410559939
1993-11-10,105.82612653618655
1993-11-11,105.55302685480284
1993-11-12,106.03095129722433
1993-11-15,105.96267637687842
1993-11-16,106.46335912608187
1993-11-17,105.89440145653248
1993-11-18,105.62130177514877
1993-11-19,105.39371870732903
1993-11-22,104.75648611743374
1993-11-23,105.32544378698312
1993-11-24,105.75785161584066
1993-11-26,105.82612653618659
1993-11-29,105.39371870732907
1993-11-30,105.46199362767501
1993-12-01,105.62130177514881
1993-12-02,105.89440145653253
1993-12-03,106.32680928539007
1993-12-06,106.69094219390169
1993-12-07,106.59990896677381
1993-12-08,106.59990896677381
1993-12-09,106.25853436504416
1993-12-10,106.03095129722442
1993-12-13,106.69094219390172
1993-12-14,105.89440145653258
1993-12-15,105.75785161584072
1993-12-16,106.09922621757035
1993-12-17,105.9626763768785
1993-12-20,106.09922621757035
1993-12-21,105.75785161584072
1993-12-22,106.46335912608198
1993-12-23,106.39508420573607
1993-12-27,106.96404187528546
1993-12-28,107.16886663632323
1993-12-29,107.03231679563139
1993-12-30,106.59990896677387
1993-12-31,106.03095129722449
1994-01-03,105.75785161584076
1994-01-04,106.19025944469831
1994-01-05,106.39508420573608
1994-01-06,106.39508420573608
1994-01-07,107.03231679563142
1994-01-10,108.30678197542206
1994-01-11,108.10195721438427
1994-01-12,107.73782430587269
1994-01-13,107.46472462448897
1994-01-14,107.89713245334652
1994-01-17,107.89713245334652
1994-01-18,108.03368229403836
1994-01-19,107.73782430587269
1994-01-20,108.03368229403836
1994-01-21,107.8288575330006
1994-01-24,107.39644970414307
1994-01-25,107.39644970414307
1994-01-26,107.66954938552679
1994-01-27,108.67091488393372
1994-01-28,108.96677287209941
1994-01-31,109.74055530268659
1994-02-01,109.1715976331372
1994-02-02,109.87710514337846
1994-02-03,109.37642239417498
1994-02-04,106.89576695493963
1994-02-07,107.39644970414311
1994-02-08,107.46472462448904
1994-02-09,107.89713245334657
1994-02-10,106.96404187528559
1994-02-11,107.3281747837972
1994-02-14,107.46472462448904
1994-02-15,108.03368229403843
1994-02-16,107.96540737369249
1994-02-17,107.3281747837972
1994-02-18,106.69094219390189
1994-02-22,107.73782430587279
1994-02-23,107.46472462448908
1994-02-24,106.03095129722465
1994-02-25,106.5316340464281
1994-02-28,106.5316340464281
1994-03-01,106.09922621757055
1994-03-02,106.25853436504438
1994-03-03,105.9626763768787
1994-03-04,106.2585343650444
1994-03-07,106.82749203459379
1994-03-08,106.39508420573624
1994-03-09,106.8957669549397
1994-03-10,106.03095129722465
1994-03-11,106.59990896677402
1994-03-14,106.75921711424785
1994-03-15,106.69094219390196
1994-03-16,107.53299954483504
1994-03-17,107.53299954483504
1994-03-18,106.89576695493972
1994-03-21,106.59990896677405
1994-03-22,106.89576695493975
1994-03-23,106.82749203459383
1994-03-24,105.5530268548032
1994-03-25,104.55166135639628
1994-03-28,104.68821119708815
1994-03-29,102.61720527992838
1994-03-30,101.20619025944589
1994-03-31,101.4792899408296
1994-04-04,99.93172507965524
1994-04-05,101.97997269003305
1994-04-06,101.97997269003305
1994-04-07,102.4806554392365
1994-04-08,101.70687300864934
1994-04-11,102.1392808375069
1994-04-12,101.97997269003307
1994-04-13,101.45653163404762
1994-04-14,101.4792899408296
1994-04-15,101.4792899408296
1994-04-18,100.8192990441523
1994-04-19,100.95584888484414
1994-04-20,100.84205735093428
1994-04-21,102.2075557578528
1994-04-22,102.09376422394294
1994-04-25,103.1634046426958
1994-04-26,103.04961310878595
1994-04-28,102.29858898498077
1994-04-29,102.61720527992844
1994-05-02,103.27719617660574
1994-05-03,103.16340464269584
1994-05-04,102.98133818844005
1994-05-05,102.84478834774819
1994-05-06,101.84342284934127
1994-05-09,100.95584888484422
1994-05-10,101.72963131543138
1994-05-11,100.81929904415234
1994-05-12,101.31998179335584
1994-05-13,101.31998179335584
1994-05-16,101.3427401001378
1994-05-17,102.84478834774818
1994-05-18,103.59581247155339
1994-05-19,104.07373691397486
1994-05-20,103.68684569868127
1994-05-23,103.50477924442545
1994-05-24,103.93718707328301
1994-05-25,104.23304506144868
1994-05-26,104.30131998179459
1994-05-27,104.41511151570447
1994-05-31,104.25580336823063
1994-06-01,104.73372781065211
1994-06-02,104.61993627674222
1994-06-03,105.21165225307358
1994-06-06,105.18889394629163
1994-06-07,105.05234410559979
1994-06-08,104.1875284478847
1994-06-09,104.7564861174341
1994-06-10,104.93855257168987
1994-06-13,105.07510241238171
1994-06-14,105.89440145653283
1994-06-15,105.4619936276753
1994-06-16,105.68957669549506
1994-06-17,104.41511151570444
1994-06-20,103.50477924442541
1994-06-21,102.61720527992837
1994-06-22,103.02685480200392
1994-06-23,102.41238051889059
1994-06-24,100.27309968138486
1994-06-27,102.02548930359698
1994-06-28,101.52480655439354
1994-06-29,101.84342284934118
1994-06-30,101.20619025944586
1994-07-01,101.41101502048365
1994-07-05,101.95721438325106
1994-07-06,101.79790623577722
1994-07-07,102.23031406463478
1994-07-08,102.20755575785279
1994-07-11,101.84342284934118
1994-07-12,101.97997269003302
1994-07-13,102.16203914428883
1994-07-14,103.27719617660564
1994-07-15,103.29995448338761
1994-07-18,103.4820209376434
1994-07-19,103.27719617660564
1994-07-20,102.79927173418417
1994-07-21,103.02685480200392
1994-07-22,103.18616294947778
1994-07-25,103.3454710969516
1994-07-26,103.23167956304174
1994-07-27,103.23167956304174
1994-07-28,103.43650432407952
1994-07-29,104.4833864360504
1994-08-01,104.96131087847189
1994-08-02,105.12061902594571
1994-08-03,105.1433773327277
1994-08-04,104.55166135639632
1994-08-05,104.18752844788474
1994-08-08,104.43786982248646
1994-08-09,104.61993627674227
1994-08-10,105.00682749203585
1994-08-11,104.61993627674227
1994-08-12,105.4392353208934
1994-08-15,105.39371870732947
1994-08-16,106.14474283113469
1994-08-17,106.07646791078878
1994-08-18,105.71233500227717
1994-08-19,105.64406008193123
1994-08-22,105.55302685480335
1994-08-23,106.1447428311347
1994-08-24,107.2826581702335
1994-08-25,107.0095584888498
1994-08-26,108.53436504324216
1994-08-29,108.46609012289623
1994-08-30,108.73918980427995
1994-08-31,108.46609012289623
1994-09-01,108.10195721438463
1994-09-02,107.64679107874511
1994-09-06,107.66954938552709
1994-09-07,107.57851615839917
1994-09-08,108.1019572143846
1994-09-09,106.96404187528582
1994-09-12,106.64542558033816
1994-09-13,106.96404187528583
1994-09-14,107.07783340919572
1994-09-15,108.4205735093323
1994-09-16,107.0095584888498
1994-09-19,107.10059171597773
1994-09-20,105.0751024123819
1994-09-21,105.0751024123819
1994-09-22,104.82476103778018
1994-09-23,104.48338643605052
1994-09-26,105.00682749203598
1994-09-27,104.93855257169007
1994-09-28,105.75785161584119
1994-09-29,105.21165225307378
1994-09-30,105.07510241238194
1994-10-03,104.82476103778022
1994-10-04,103.27719617660587
1994-10-05,103.29995448338782
1994-10-06,102.98133818844015
1994-10-07,103.43650432407966
1994-10-10,104.55166135639647
1994-10-11,106.09922621757082
1994-10-12,106.25853436504464
1994-10-13,106.5999089667743
1994-10-14,107.07783340919576
1994-10-17,106.85025034137603
1994-10-18,106.5999089667743
1994-10-19,107.10059171597774
1994-10-20,106.3950842057365
1994-10-21,105.96267637687895
1994-10-24,105.07510241238191
1994-10-25,105.18889394629178
1994-10-26,105.57578516158537
1994-10-27,106.21301775148069
1994-10-28,108.42057350933231
1994-10-31,108.05644060082071
1994-11-01,106.85025034137603
1994-11-02,106.25853436504467
1994-11-03,106.82749203459407
1994-11-04,105.43923532089354
1994-11-07,105.75785161584119
1994-11-08,106.57715065999231
1994-11-09,106.75921711424812
1994-11-10,106.00819299044292
1994-11-11,105.62130177514935
1994-11-14,106.59990896677431
1994-11-15,106.25853436504467
1994-11-16,106.59990896677431
1994-11-17,105.89440145653306
1994-11-18,105.75785161584122
1994-11-21,104.68821119708835
1994-11-22,102.41238051889079
1994-11-23,102.98133818844018
1994-11-25,103.48202093764365
1994-11-28,103.93718707328317
1994-11-29,103.91442876650119
1994-11-30,103.75512061902737
1994-12-01,102.73099681383846
1994-12-02,103.68684569868142
1994-12-05,103.80063723259131
1994-12-06,103.86891215293726
1994-12-07,103.11788802913206
1994-12-08,102.13928083750712
1994-12-09,102.5261720528007
1994-12-12,103.18616294947802
1994-12-13,103.59581247155359
1994-12-14,104.11925352753902
1994-12-15,104.43786982248666
1994-12-16,104.11925352753902
1994-12-19,104.25580336823086
1994-12-20,103.93718707328318
1994-12-21,105.0523441056
1994-12-22,104.73372781065238
1994-12-23,104.82476103778026
1994-12-27,105.39371870732965
1994-12-28,104.8702776513442
1994-12-29,104.93855257169014
1994-12-30,103.68684569868148
1995-01-03,104.18752844788493
1995-01-04,104.68821119708839
1995-01-05,104.68821119708839
1995-01-06,104.80200273099827
1995-01-09,104.89303595812618
1995-01-10,105.00682749203605
1995-01-11,105.07510241238198
1995-01-12,105.12061902594594
1995-01-13,106.34956759217262
1995-01-16,107.00955848884995
1995-01-17,107.03231679563191
1995-01-18,106.91852526172202
1995-01-19,106.32680928539067
1995-01-20,105.93991807009708
1995-01-23,106.25853436504474
1995-01-24,106.39508420573658
1995-01-25,106.69094219390227
1995-01-26,106.78197542103018
1995-01-27,107.21438324988772
1995-01-30,106.7592171142482
1995-01-31,107.16886663632377
1995-02-01,107.14610832954179
1995-02-02,107.78334091943711
1995-02-03,109.3081474738295
1995-02-06,109.76331360946898
1995-02-07,109.9226217569428
1995-02-08,109.9226217569428
1995-02-09,109.9226217569428
1995-02-10,110.05917159763466
1995-02-13,110.10468821119863
1995-02-14,110.24123805189048
1995-02-15,110.83295402822186
1995-02-16,110.69640418753002
1995-02-17,110.26399635867247
1995-02-21,110.2412380518905
1995-02-22,111.06053709604164
1995-02-23,111.24260355029747
1995-02-24,111.51570323168116
1995-02-27,110.62812926718412
1995-02-28,111.56121984524515
1995-03-01,110.83295402822193
1995-03-02,110.99226217569576
1995-03-03,111.01502048247771
1995-03-06,111.08329540282365
1995-03-07,110.24123805189055
1995-03-08,110.51433773327429
1995-03-09,110.49157942649231
1995-03-10,112.13017751479457
1995-03-13,112.01638598088468
1995-03-14,112.8356850250358
1995-03-15,112.60810195721606
1995-03-16,113.29085116067536
1995-03-17,112.7901684114719
1995-03-20,112.7901684114719
1995-03-21,112.51706873008817
1995-03-22,112.60810195721606
1995-03-23,112.69913518434397
1995-03-24,114.29221665908229
1995-03-27,114.74738279472183
1995-03-28,114.74738279472183
1995-03-29,114.72462448793985
1995-03-30,114.4970414201201
1995-03-31,114.04187528448058
1995-04-03,114.3149749658643
1995-04-04,115.0659990896695
1995-04-05,115.0659990896695
1995-04-06,115.49840691852704
1995-04-07,115.38461538461718
1995-04-10,115.61219845243691
1995-04-11,115.20254893036135
1995-04-12,115.61219845243691
1995-04-13,116.24943104233223
1995-04-17,115.56668183887298
1995-04-18,115.1797906235794
1995-04-19,115.06599908966952
1995-04-20,115.24806554392532
1995-04-21,115.81702321347471
1995-04-24,117.1597633136113
1995-04-25,116.84114701866363
1995-04-26,116.95493855257351
1995-04-27,117.2507965407392
1995-04-28,117.41010468821302
1995-05-01,117.09148839326538
1995-05-02,117.34182976786711
1995-05-03,118.98042785616938
1995-05-04,118.91215293582344
1995-05-05,118.7756030951316
1995-05-08,119.61766044606472
1995-05-09,119.52662721893684
1995-05-10,119.66317705962868
1995-05-11,119.98179335457633
1995-05-12,120.05006827492224
1995-05-15,120.61902594447163
1995-05-16,120.68730086481756
1995-05-17,120.23213472917804
1995-05-18,118.47974510696591
1995-05-19,118.54802002731182
1995-05-22,119.86800182066642
1995-05-23,120.98315885298322
1995-05-24,120.89212562585531
1995-05-25,121.00591715976519
1995-05-26,119.61766044606468
1995-05-30,119.59490213928268
1995-05-31,122.07555757851804
1995-06-01,121.7569412835704
1995-06-02,121.87073281748029
1995-06-05,122.62175694128553
1995-06-06,122.39417387346579
1995-06-07,121.75694128357047
1995-06-08,121.48384160218677
1995-06-09,120.75557578516356
1995-06-12,121.43832498862284
1995-06-13,122.75830678197744
1995-06-14,122.64451524806759
1995-06-15,123.16795630405304
1995-06-16,122.82658170232344
1995-06-19,124.21483841602394
1995-06-20,123.89622212107629
1995-06-21,123.82794720073036
1995-06-22,125.44378698225064
1995-06-23,125.2162039144309
1995-06-26,123.71415566682052
1995-06-27,123.46381429221877
1995-06-28,124.10104688211409
1995-06-29,123.89622212107632
1995-06-30,123.82794720073038
1995-07-03,124.2831133363699
1995-07-05,124.73827947200942
1995-07-06,126.3541192535297
1995-07-07,126.9230769230791
1995-07-10,126.99135184342501
1995-07-11,126.37687756031168
1995-07-12,127.94720072826802
1995-07-13,127.65134274010235
1995-07-14,127.56030951297446
1995-07-17,128.2658170232157
1995-07-18,127.17341829768087
1995-07-19,125.78516158398037
1995-07-20,126.24032771961988
1995-07-21,126.10377787892804
1995-07-24,127.01411015020709
1995-07-25,127.96995903505007
1995-07-26,127.87892580792217
1995-07-27,128.94856622667504
1995-07-28,128.1292671825239
1995-07-31,127.81065088757626
1995-08-01,127.58306781975652
1995-08-02,127.30996813837281
1995-08-03,127.26445152480885
1995-08-04,127.4010013655007
1995-08-07,127.6968593536664
1995-08-08,127.6968593536664
1995-08-09,127.65134274010246
1995-08-10,127.37824305871874
1995-08-11,126.67273554847749
1995-08-14,127.81065088757629
1995-08-15,127.56030951297457
1995-08-16,127.9016841147042
1995-08-17,127.69685935366641
1995-08-18,127.83340919435827
1995-08-21,127.49203459262863
1995-08-22,127.71961766044839
1995-08-23,127.26445152480889
1995-08-24,127.40100136550075
1995-08-25,128.129267182524
1995-08-28,127.6513427401025
1995-08-29,127.96995903505015
1995-08-30,128.26581702321585
1995-08-31,128.37960855712572
1995-09-01,128.9485662266751
1995-09-05,130.15475648611982
1995-09-06,130.40509786072155
1995-09-07,130.47337278106747
1995-09-08,130.97405553027096
1995-09-11,131.3154301320006
1995-09-12,131.92990441511395
1995-09-13,132.52162039144534
1995-09-14,133.75056895767204
1995-09-15,132.99954483386682
1995-09-18,132.49886208466336
1995-09-19,133.1360946745587
1995-09-20,133.77332726445402
1995-09-21,132.6809285389192
1995-09-22,132.70368684570118
1995-09-25,132.49886208466341
1995-09-26,132.45334547109945
1995-09-27,132.36231224397156
1995-09-28,133.3409194355965
1995-09-29,133.09057806099474
1995-10-02,132.43058716431747
1995-10-03,132.56713700500933
1995-10-04,132.43058716431747
1995-10-05,132.8174783796111
1995-10-06,132.93126991352096
1995-10-09,131.81611288120416
1995-10-10,131.74783796085822
1995-10-11,132.18024578971577
1995-10-12,132.9995448338669
1995-10-13,133.4091943559425
1995-10-16,132.77196176604718
1995-10-17,133.65953573054423
1995-10-18,134.0691852526198
1995-10-19,134.70641784251512
1995-10-20,133.887118798364
1995-10-23,133.59126081019838
1995-10-24,133.7505689576722
1995-10-25,132.63541192535538
1995-10-26,131.4292216659107
1995-10-27,132.43058716431764
1995-10-30,133.27264451525076
1995-10-31,132.70368684570136
1995-11-01,133.77332726445422
1995-11-02,134.6381429221693
1995-11-03,134.7974510696431
1995-11-06,134.3422849340036
1995-11-07,133.84160218480014
1995-11-08,135.04779244424486
1995-11-09,135.5484751934483
1995-11-10,135.48020027310235
1995-11-13,135.3436504324105
1995-11-14,134.45607646791345
1995-11-15,135.79881656805003
1995-11-16,136.54984069185525
1995-11-17,136.98224852071277
1995-11-20,136.27674101047154
1995-11-21,137.36913973600636
1995-11-22,136.93673190714884
1995-11-24,137.30086481566047
1995-11-27,137.32362312244243
1995-11-28,138.78015475648888
1995-11-29,138.93946290396272
1995-11-30,138.62084660901508
1995-12-01,138.78015475648894
1995-12-04,140.4870277651371
1995-12-05,141.4201183431981
1995-12-06,141.73873463814576
1995-12-07,140.9877105143406
1995-12-08,141.46563495676207
1995-12-11,142.05735093309343
1995-12-12,141.62494310423588
1995-12-13,142.51251706873293
1995-12-14,141.48839326354403
1995-12-15,140.66909421939292
1995-12-18,137.96085571233775
1995-12-19,139.4401456531662
1995-12-20,138.07464724624765
1995-12-21,138.78015475648888
1995-12-22,139.28083750569235
1995-12-26,139.96358670915163
1995-12-27,139.8953117888057
1995-12-28,139.7587619481139
1995-12-29,139.9180700955877
1996-01-02,141.4201183431981
1996-01-03,141.80700955849173
1996-01-04,140.46426945835515
1996-01-05,140.16841147018948
1996-01-08,140.71461083295688
1996-01-09,138.3022303140675
1996-01-10,136.4815657715094
1996-01-11,137.30086481566056
1996-01-12,137.07328174784078
1996-01-15,136.80018206645707
1996-01-16,138.46153846154132
1996-01-17,138.05188893946573
1996-01-18,138.50705507510528
1996-01-19,139.4401456531663
1996-01-22,139.46290395994825
1996-01-23,139.7815202548959
1996-01-24,140.91943559399468
1996-01-25,140.41875284479124
1996-01-26,141.62494310423594
1996-01-29,142.19390077378534
1996-01-30,143.42284934001205
1996-01-31,144.90213928084046
1996-02-01,145.44833864360785
1996-02-02,144.83386436049454
1996-02-05,146.0172963131573
1996-02-06,147.40555302685783
1996-02-07,148.24761037779095
1996-02-08,149.84069185252926
1996-02-09,149.81793354574728
1996-02-12,150.9558488848461
1996-02-13,150.63723258989842
1996-02-14,149.31725079654385
1996-02-15,148.3841602184828
1996-02-16,147.79244424215145
1996-02-20,146.33591260810502
1996-02-21,148.13381884388113
1996-02-22,150.47792444242464
1996-02-23,150.0682749203491
1996-02-26,147.9289940828434
1996-02-27,147.4738279472039
1996-02-28,146.79107874374463
1996-02-29,145.38006372326214
1996-03-01,147.67865270824169
1996-03-04,148.54346836595678
1996-03-05,149.9317250796573
1996-03-06,148.6117432863027
1996-03-07,149.34000910332594
1996-03-08,144.51524806554704
1996-03-11,146.1766044606313
1996-03-12,145.03868912153249
1996-03-13,146.04005461993944
1996-03-14,146.67728720983476
1996-03-15,145.92626308602956
1996-03-18,148.74829312699458
1996-03-19,148.4296768320469
1996-03-20,148.24761037779112
1996-03-21,147.8834774692795
1996-03-22,148.29312699135508
1996-03-25,147.99726900318942
1996-03-26,148.70277651343068
1996-03-27,147.3600364132941
1996-03-28,147.92899408284347
1996-03-29,147.2234865726022
1996-04-01,148.93035958125043
1996-04-02,149.20345926263414
1996-04-03,149.20345926263414
1996-04-04,149.11242603550622
1996-04-08,146.54073736914296
1996-04-09,145.97177969959358
1996-04-10,143.37733272644834
1996-04-11,143.19526627219255
1996-04-12,145.01593081475062
1996-04-15,146.22212107419531
1996-04-16,146.65452890305284
1996-04-17,146.29039599454123
1996-04-18,146.51797906236098
1996-04-19,146.85935366409063
1996-04-22,147.99726900318942
1996-04-23,148.45243513882895
1996-04-24,147.9289940828435
1996-04-25,148.61174328630275
1996-04-26,148.9303595812504
1996-04-29,148.9303595812504
1996-04-30,148.81656804734052
1996-05-01,149.1351843422882
1996-05-02,146.5862539827069
1996-05-03,146.35867091488714
1996-05-06,146.2221210741953
1996-05-07,145.60764679108192
1996-05-08,147.42831133364
1996-05-09,147.31451979973016
1996-05-10,148.79380974055857
1996-05-13,151.02412380519223
1996-05-14,151.95721438325324
1996-05-15,151.77514792899746
1996-05-16,152.09376422394513
1996-05-17,152.91306326809624
1996-05-20,153.93718707328517
1996-05-21,153.7323623122474
1996-05-22,155.18889394629386
1996-05-23,154.55166135639854
1996-05-24,155.14337733272995
1996-05-28,153.57305416477365
1996-05-29,152.54893035958472
1996-05-30,153.34547109695387
1996-05-31,152.20755575785506
1996-06-03,152.61720527993066
1996-06-04,153.68684569868353
1996-06-05,155.02958579882008
1996-06-06,153.89167045972133
1996-06-07,153.89167045972133
1996-06-10,153.41374601729981
1996-06-11,153.25443786982603
1996-06-12,152.9813381884423
1996-06-13,152.9813381884423
1996-06-14,152.344105598547
1996-06-17,152.23031406463713
1996-06-18,150.97860719162847
1996-06-19,151.66135639508775
1996-06-20,151.54756486117788
1996-06-21,152.04824761038134
1996-06-24,152.34410559854703
1996-06-25,152.1620391442912
1996-06-26,151.1379153391023
1996-06-27,152.20755575785518
1996-06-28,152.73099681384062
1996-07-01,154.05097860719522
1996-07-02,153.4820209376458
1996-07-03,153.16340464269814
1996-07-05,149.24897587619827
1996-07-08,148.63450159308496
1996-07-09,149.24897587619827
1996-07-10,149.84069185252966
1996-07-11,146.83659535730882
1996-07-12,146.92762858443672
1996-07-15,142.60355029586128
1996-07-16,142.9449248975909
1996-07-17,144.6517979062391
1996-07-18,146.654528903053
1996-07-19,145.58488848430014
1996-07-22,144.51524806554727
1996-07-23,142.67182521620722
1996-07-24,142.94492489759094
1996-07-25,144.24214838416358
1996-07-26,145.01593081475076
1996-07-29,143.42284934001245
1996-07-30,144.788347746931
1996-07-31,145.8579881656839
1996-08-01,148.2931269913553
1996-08-02,151.47928994083196
1996-08-05,150.59171597633488
1996-08-06,151.0696404187564
1996-08-07,151.45653163404998
1996-08-08,151.20619025944825
1996-08-09,150.70550751024476
1996-08-12,151.7979062357796
1996-08-13,150.59171597633488
1996-08-14,151.13791533910228
1996-08-15,150.8420573509366
1996-08-16,152.11652253072728
1996-08-19,152.20755575785518
1996-08-20,152.0937642239453
1996-08-21,151.54756486117788
1996-08-22,152.98133818844235
1996-08-23,152.1620391442912
1996-08-26,151.41101502048605
1996-08-27,151.97997269003545
1996-08-28,151.72963131543372
1996-08-29,150.25034137460528
1996-08-30,148.68001820664895
1996-09-03,149.63586709149195
1996-09-04,149.77241693218383
1996-09-05,147.97451069640772
1996-09-06,150.0682749203495
1996-09-09,151.84342284934363
1996-09-10,151.77514792899768
1996-09-11,152.6172052799308
1996-09-12,153.68684569868367
1996-09-13,156.0309512972272
1996-09-16,156.59990896677658
1996-09-17,156.25853436504693
1996-09-18,155.8488848429714
1996-09-19,156.46335912608473
1996-09-20,156.213017751483
1996-09-23,156.16750113791906
1996-09-24,156.14474283113708
1996-09-25,156.25853436504693
1996-09-26,156.16750113791906
1996-09-27,156.3268092853929
1996-09-30,156.1675011379191
1996-10-01,157.03231679563413
1996-10-02,158.10195721438703
1996-10-03,157.96540737369514
1996-10-04,160.08192990441893
1996-10-07,160.26399635867475
1996-10-08,159.6267637687794
